日付,TIF,移動元,移動先,回答数
2025-04-15,福井,北の庄城址・柴田公園,三国湊 エリア,1
2025-04-15,福井,大本山 永平寺 エリア,丸岡城,1
2025-04-15,福井,大本山 永平寺 エリア,白山平泉寺歴史探遊館 まほろば,1
2025-04-15,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-15,福井,岡太神社・大瀧神社,越前そばの里 エリア,1
2025-04-15,福井,御食国若狭おばま食文化館 エリア,熊川宿,1
2025-04-15,福井,氣比神宮,JR美浜駅 エリア,1
2025-04-15,福井,永平寺,あわら湯のまち エリア,1
2025-04-15,福井,湖上館パムコ（水月湖）エリア,敦賀赤レンガ倉庫,1
2025-04-15,福井,熊川宿,熊川宿 エリア,1
2025-04-15,福井,熊川宿,美浜町レイクセンター エリア,1
2025-04-15,福井,福井駅前 エリア,丸岡城,1
2025-04-15,福井,越前大仏,あわら湯のまち エリア,1
2025-04-15,福井,養浩館庭園,福井駅前 エリア,1
2025-04-16,福井,あわら湯のまち エリア,大本山永平寺,1
2025-04-16,福井,かつやま恐竜の森 エリア,丸岡城,1
2025-04-16,福井,かつやま恐竜の森 エリア,越前大野城,1
2025-04-16,福井,はたや記念館 ゆめおーれ勝山,越前大野城・城下町 エリア,1
2025-04-16,福井,めがねミュージアム,福井駅前 エリア,1
2025-04-16,福井,レインボーライン,道の駅「三方五湖」  エリア,1
2025-04-16,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2025-04-16,福井,三方五湖,湖上館パムコ（水月湖）エリア,1
2025-04-16,福井,丸岡城,かつやま恐竜の森 エリア,1
2025-04-16,福井,丸岡城,丸岡城 エリア,1
2025-04-16,福井,北の庄城址・柴田公園,福井駅前 エリア（宿泊施設）,1
2025-04-16,福井,大本山 永平寺 エリア,白山平泉寺歴史探遊館 まほろば,1
2025-04-16,福井,大本山永平寺,かつやま恐竜の森 エリア,1
2025-04-16,福井,小浜 エリア（宿泊施設）,三方五湖,1
2025-04-16,福井,敦賀赤レンガ倉庫,熊川宿 エリア,1
2025-04-16,福井,東尋坊,あわら湯のまち エリア,1
2025-04-16,福井,氣比神宮,金ヶ崎 エリア,1
2025-04-16,福井,湖上館パムコ（水月湖）エリア,敦賀赤レンガ倉庫,1
2025-04-16,福井,熊川宿,道の駅「三方五湖」  エリア,1
2025-04-16,福井,白山平泉寺歴史探遊館 まほろば,かつやま恐竜の森 エリア,1
2025-04-16,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2025-04-16,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-16,福井,福井駅,北ノ庄 エリア,1
2025-04-16,福井,福井駅前 エリア,福井県立恐竜博物館,1
2025-04-16,福井,福井駅前 エリア（宿泊施設）,一乗谷朝倉氏遺跡,1
2025-04-16,福井,若狭フィッシャーマンズワーフ,小浜 エリア（宿泊施設）,1
2025-04-16,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,2
2025-04-16,福井,道の駅「三方五湖」  エリア,日本海さかな街,1
2025-04-16,福井,道の駅「河野」,大本山 永平寺 エリア,1
2025-04-16,福井,道の駅「若狭熊川宿」,道の駅「三方五湖」  エリア,1
2025-04-17,福井,JR美浜駅 エリア,氣比神宮,1
2025-04-17,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-17,福井,あわら湯のまち エリア,越前大仏,1
2025-04-17,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2025-04-17,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2025-04-17,福井,劔神社,越前陶芸村 エリア,1
2025-04-17,福井,明通寺,熊川宿 エリア,1
2025-04-17,福井,明通寺 エリア,丸岡城,1
2025-04-17,福井,東尋坊,福井駅前 エリア,1
2025-04-17,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-04-17,福井,福井駅,福井駅前 エリア,1
2025-04-17,福井,福井駅前 エリア（宿泊施設）,福井駅,1
2025-04-17,福井,越前和紙の里,越前そばの里 エリア,1
2025-04-17,福井,越前大野城,あわら湯のまち エリア,1
2025-04-17,福井,越前大野城・城下町 エリア,丸岡城,1
2025-04-17,福井,道の駅「南えちぜん山海里」 エリア,福井県立恐竜博物館,1
2025-04-18,石川,能登半島,石川県立歴史博物館,1
2025-04-18,福井,JR美浜駅 エリア,気比の松原,1
2025-04-18,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-18,福井,あわら湯のまち エリア,福井駅,1
2025-04-18,福井,かつやま恐竜の森 エリア,一乗谷朝倉氏遺跡,1
2025-04-18,福井,丸岡城,越前そばの里 エリア,1
2025-04-18,福井,国分寺 (小浜市),若狭フィッシャーマンズワーフ エリア,1
2025-04-18,福井,大本山 永平寺 エリア,丸岡城,1
2025-04-18,福井,大本山 永平寺 エリア,道の駅「南えちぜん山海里」,1
2025-04-18,福井,大本山永平寺,JR美浜駅 エリア,1
2025-04-18,福井,大本山永平寺,かつやま恐竜の森 エリア,1
2025-04-18,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-18,福井,敦賀赤レンガ倉庫,福井駅前 エリア,1
2025-04-18,福井,東尋坊,あわら湯のまち エリア,2
2025-04-18,福井,東尋坊,大本山 永平寺 エリア,1
2025-04-18,福井,永平寺,あわら湯のまち エリア,1
2025-04-18,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-04-18,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2025-04-18,福井,福井県立恐竜博物館,越前大仏 エリア,1
2025-04-18,福井,福井県立恐竜博物館,越前海岸 くりや旅館街 エリア,1
2025-04-18,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-18,福井,福井駅前 エリア,金沢駅周辺（石川県）,1
2025-04-18,福井,若狭フィッシャーマンズワーフ エリア,越前大野城,1
2025-04-18,福井,越前がにミュージアム,あわら湯のまち エリア,1
2025-04-18,福井,越前そばの里,越前そばの里 エリア,1
2025-04-18,福井,越前そばの里 エリア,御誕生寺,1
2025-04-18,福井,越前そばの里 エリア,越前大野城,1
2025-04-18,福井,越前大仏,越前大野城・城下町 エリア,1
2025-04-18,福井,越前大仏 エリア,一乗谷朝倉氏遺跡,1
2025-04-18,福井,越前大野城,越前そばの里 エリア,1
2025-04-18,福井,越前大野城,越前大野城・城下町 エリア,1
2025-04-18,福井,越前大野城・城下町 エリア,あわら温泉街,1
2025-04-18,福井,越前海岸 北部 エリア,丸岡城,1
2025-04-18,福井,道の駅「河野」,道の駅「越前」 エリア,1
2025-04-18,福井,道の駅「越前」 エリア,越前水仙の里公園,1
2025-04-19,石川,兼六園,道の駅めぐみ白山,1
2025-04-19,福井,あわら湯のまち エリア,三方五湖,1
2025-04-19,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-19,福井,あわら湯のまち エリア,金津創作の森,1
2025-04-19,福井,かずら橋 エリア,一乗谷朝倉氏遺跡,1
2025-04-19,福井,かつやま恐竜の森 エリア,道の駅「恐竜渓谷かつやま」,1
2025-04-19,福井,エルガイアおおい,若州一滴文庫 エリア,1
2025-04-19,福井,スキージャム勝山 エリア,越前大仏,1
2025-04-19,福井,レインボーライン,若狭和田 エリア,1
2025-04-19,福井,レインボーライン エリア,レインボーライン,1
2025-04-19,福井,一乗谷朝倉氏遺跡,かつやま恐竜の森 エリア,1
2025-04-19,福井,一乗谷朝倉氏遺跡,名勝 養浩館庭園 エリア,1
2025-04-19,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2025-04-19,福井,丸岡城,大本山 永平寺 エリア,1
2025-04-19,福井,丸岡城,道の駅「禅の里」 エリア,1
2025-04-19,福井,名勝 養浩館庭園 エリア,北の庄城址・柴田公園,1
2025-04-19,福井,名田庄 エリア,熊川宿,1
2025-04-19,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2025-04-19,福井,大本山 永平寺 エリア,丸岡城,1
2025-04-19,福井,大本山 永平寺 エリア,福井県立恐竜博物館,2
2025-04-19,福井,大本山 永平寺 エリア,養浩館庭園,1
2025-04-19,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-19,福井,大本山永平寺,東尋坊 エリア,1
2025-04-19,福井,大本山永平寺,福井駅前 エリア,1
2025-04-19,福井,小浜 エリア（宿泊施設）,三方五湖,1
2025-04-19,福井,岡太神社・大瀧神社,金ヶ崎 エリア,1
2025-04-19,福井,平泉寺白山神社 エリア,一乗谷朝倉氏遺跡,1
2025-04-19,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,3
2025-04-19,福井,東尋坊,あわら湯のまち エリア,3
2025-04-19,福井,東尋坊,かつやま恐竜の森 エリア,1
2025-04-19,福井,東尋坊,大本山 永平寺 エリア,1
2025-04-19,福井,氣比神宮,あわら湯のまち エリア,1
2025-04-19,福井,氣比神宮,レインボーライン エリア,1
2025-04-19,福井,熊川宿 エリア,道の駅「シーサイド高浜」,1
2025-04-19,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-04-19,福井,福井県立恐竜博物館,スキージャム勝山 エリア,1
2025-04-19,福井,福井駅,大本山 永平寺 エリア,1
2025-04-19,福井,福井駅前 エリア,福井県立恐竜博物館,1
2025-04-19,福井,芝政ワールド,あわら湯のまち エリア,1
2025-04-19,福井,若州一滴文庫 エリア,ホテルうみんぴあ,1
2025-04-19,福井,赤礁崎オートキャンプ場 エリア,道の駅「うみんぴあ大飯」,1
2025-04-19,福井,越前そばの里 エリア,東尋坊,1
2025-04-19,福井,越前そばの里 エリア,西山動物園,1
2025-04-19,福井,越前大野城,平泉寺白山神社 エリア,1
2025-04-19,福井,越前松島水族館,かつやま恐竜の森 エリア,1
2025-04-19,福井,越前松島水族館,大本山 永平寺 エリア,1
2025-04-19,福井,道の駅「うみんぴあ大飯」,赤礁崎オートキャンプ場 エリア,1
2025-04-19,福井,道の駅「三方五湖」,美浜町レイクセンター エリア,1
2025-04-19,福井,道の駅「禅の里」 エリア,越前大野城,1
2025-04-19,福井,道の駅「若狭おばま」,小浜 エリア（宿泊施設）,1
2025-04-19,福井,道の駅「若狭おばま」 エリア,三方五湖,1
2025-04-19,福井,野外恐竜博物館,大本山 永平寺 エリア,1
2025-04-19,福井,金ヶ崎 エリア,氣比神宮,1
2025-04-19,福井,金ヶ崎 エリア,越前大仏,1
2025-04-20,石川,月うさぎの里,あわら温泉,1
2025-04-20,石川,金沢駅,小松空港,2
2025-04-20,福井,JR敦賀駅前 エリア,敦賀赤レンガ倉庫,1
2025-04-20,福井,JR美浜駅 エリア,エルガイアおおい,2
2025-04-20,福井,あわら温泉「芦湯」,かつやま恐竜の森 エリア,1
2025-04-20,福井,あわら温泉街,かつやま恐竜の森 エリア,1
2025-04-20,福井,あわら湯のまち エリア,福井駅,2
2025-04-20,福井,かつやまディノパーク,かつやま恐竜の森 エリア,1
2025-04-20,福井,かつやま恐竜の森 エリア,丸岡城,1
2025-04-20,福井,かつやま恐竜の森 エリア,大本山永平寺,1
2025-04-20,福井,かつやま恐竜の森 エリア,福井駅,1
2025-04-20,福井,レインボーライン,美浜町レイクセンター エリア,1
2025-04-20,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2025-04-20,福井,一乗谷朝倉氏遺跡 エリア,越前大仏,1
2025-04-20,福井,丸岡城,かつやま恐竜の森 エリア,1
2025-04-20,福井,丸岡城,大本山 永平寺 エリア,1
2025-04-20,福井,丸岡城,越前大野城・城下町 エリア,1
2025-04-20,福井,北前船主の館 右近家,道の駅「越前」 エリア,1
2025-04-20,福井,北潟湖 エリア,丸岡城,1
2025-04-20,福井,多田寺,明通寺 エリア,1
2025-04-20,福井,大本山永平寺,あわら湯のまち エリア,1
2025-04-20,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-20,福井,小浜市まちの駅 エリア,道の駅「若狭おばま」,1
2025-04-20,福井,岡太神社・大瀧神社,一乗谷朝倉氏遺跡 エリア,1
2025-04-20,福井,御食国若狭おばま食文化館,道の駅「若狭おばま」 エリア,1
2025-04-20,福井,敦賀赤レンガ倉庫,北潟湖 エリア,1
2025-04-20,福井,敦賀赤レンガ倉庫,越前そばの里 エリア,1
2025-04-20,福井,明通寺,明通寺 エリア,1
2025-04-20,福井,明通寺 エリア,一乗谷朝倉氏遺跡,1
2025-04-20,福井,明通寺 エリア,熊川宿,1
2025-04-20,福井,東尋坊,大本山 永平寺 エリア,1
2025-04-20,福井,氣比神宮,JR敦賀駅前 エリア,1
2025-04-20,福井,福井県海浜自然センター,JR美浜駅 エリア,1
2025-04-20,福井,福井県立恐竜博物館,あわら湯のまち エリア,4
2025-04-20,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2025-04-20,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-20,福井,福井駅前 エリア,大本山永平寺,1
2025-04-20,福井,芝政ワールド,かつやま恐竜の森 エリア,1
2025-04-20,福井,若狭瓜割名水公園 瓜割の滝,小浜市まちの駅 エリア,1
2025-04-20,福井,西山動物園,越前そばの里 エリア,1
2025-04-20,福井,越前がにミュージアム,越前そばの里 エリア,1
2025-04-20,福井,越前がにミュージアム,道の駅「越前」 エリア,1
2025-04-20,福井,越前そばの里 エリア,レインボーライン,1
2025-04-20,福井,越前そばの里 エリア,御誕生寺,2
2025-04-20,福井,越前そばの里 エリア,越前大仏,1
2025-04-20,福井,越前そばの里 エリア,越前大野城,1
2025-04-20,福井,道の駅「シーサイド高浜」,明通寺 エリア,1
2025-04-20,福井,道の駅「パークイン丹生ヶ丘」,道の駅「越前」 エリア,1
2025-04-20,福井,道の駅「三方五湖」,レインボーライン エリア,1
2025-04-20,福井,道の駅「恐竜渓谷かつやま」 エリア,福井県立恐竜博物館,1
2025-04-20,福井,道の駅「若狭おばま」 エリア,熊川宿,1
2025-04-21,石川,国立工芸館,石川県立歴史博物館,1
2025-04-21,石川,小松空港,新千歳空港,1
2025-04-21,福井,あわら湯のまち エリア,福井駅,1
2025-04-21,福井,かずら橋 エリア,氣比神宮,1
2025-04-21,福井,サンドーム福井,越前そばの里 エリア,1
2025-04-21,福井,三方五湖,越前そばの里 エリア,1
2025-04-21,福井,丸岡城,大本山 永平寺 エリア,1
2025-04-21,福井,丸岡城,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-21,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2025-04-21,福井,大本山 永平寺 エリア,東尋坊,1
2025-04-21,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2025-04-21,福井,大本山永平寺,あわら湯のまち エリア,3
2025-04-21,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-21,福井,岡太神社・大瀧神社,タケフナイフビレッジ エリア,1
2025-04-21,福井,越前がにミュージアム,道の駅「越前」 エリア,1
2025-04-21,福井,越前そばの里,越前そばの里 エリア,1
2025-04-21,福井,越前そばの里 エリア,福井県立恐竜博物館,1
2025-04-21,福井,越前そばの里 エリア,道の駅「西山公園」,1
2025-04-21,福井,越前大仏,大本山 永平寺 エリア,1
2025-04-21,福井,越前大仏,越前そばの里 エリア,1
2025-04-21,福井,道の駅「恐竜渓谷かつやま」 エリア,一乗谷朝倉氏遺跡,1
2025-04-21,福井,道の駅「禅の里」,かつやま恐竜の森 エリア,1
2025-04-22,福井,JR九頭竜湖駅 エリア,越前大野城,1
2025-04-22,福井,かつやま恐竜の森 エリア,あわら温泉街,1
2025-04-22,福井,丸岡城,JR九頭竜湖駅 エリア,1
2025-04-22,福井,丸岡城,北潟湖 エリア,1
2025-04-22,福井,丸岡城,道の駅「越前おおの荒島の郷」 エリア,1
2025-04-22,福井,北潟湖 エリア,一乗谷朝倉氏遺跡,1
2025-04-22,福井,小浜市 阿納 エリア,丸岡城,1
2025-04-22,福井,御誕生寺,越前そばの里 エリア,1
2025-04-22,福井,敦賀赤レンガ倉庫,湖上館パムコ（水月湖）エリア,1
2025-04-22,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2025-04-22,福井,氣比神宮,明通寺 エリア,1
2025-04-22,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2025-04-22,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2025-04-22,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-22,福井,福井駅,越前そばの里 エリア,1
2025-04-22,福井,道の駅「恐竜渓谷かつやま」 エリア,越前大仏,1
2025-04-22,福井,道の駅「越前おおの荒島の郷」 エリア,一乗谷朝倉氏遺跡,1
2025-04-22,福井,金ヶ崎 エリア,敦賀鉄道資料館（旧敦賀港駅舎 ）,1
2025-04-23,福井,あわら湯のまち エリア,丸岡城,1
2025-04-23,福井,あわら湯のまち エリア,大本山永平寺,1
2025-04-23,福井,あわら湯のまち エリア,東尋坊,1
2025-04-23,福井,レインボーライン,湖上館パムコ（水月湖）エリア,1
2025-04-23,福井,一乗谷朝倉氏遺跡,北前船主の館 右近家 エリア,1
2025-04-23,福井,一乗谷朝倉氏遺跡,道の駅「パークイン丹生ヶ丘」 エリア,1
2025-04-23,福井,一乗谷朝倉氏遺跡,道の駅「越前」 エリア,1
2025-04-23,福井,北の庄城址・柴田公園,福井駅前 エリア（宿泊施設）,1
2025-04-23,福井,大本山永平寺,かつやま恐竜の森 エリア,1
2025-04-23,福井,大本山永平寺,越前そばの里 エリア,1
2025-04-23,福井,岡太神社・大瀧神社,大本山 永平寺 エリア,1
2025-04-23,福井,東尋坊,あわら湯のまち エリア,1
2025-04-23,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-04-23,福井,福井駅前 エリア（宿泊施設）,一乗谷朝倉氏遺跡,1
2025-04-23,福井,越前大仏,越前そばの里 エリア,1
2025-04-24,福井,あわら湯のまち エリア,大本山永平寺,2
2025-04-24,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-24,福井,かつやま恐竜の森 エリア,あわら温泉屋台村「湯けむり横丁」,1
2025-04-24,福井,まちの市場 こってコテいけだ エリア,丸岡城,1
2025-04-24,福井,めがねミュージアム,福井駅前 エリア,1
2025-04-24,福井,レインボーライン,越前海岸 くりや旅館街 エリア,1
2025-04-24,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2025-04-24,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2025-04-24,福井,一乗谷朝倉氏遺跡,明通寺 エリア,1
2025-04-24,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2025-04-24,福井,三方五湖,あわら湯のまち エリア,1
2025-04-24,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2025-04-24,福井,大本山 永平寺 エリア,東尋坊,2
2025-04-24,福井,大本山 永平寺 エリア,越前大野城,1
2025-04-24,福井,大本山永平寺,越前大野城・城下町 エリア,1
2025-04-24,福井,小浜 エリア（宿泊施設）,明通寺,1
2025-04-24,福井,明通寺,明通寺 エリア,1
2025-04-24,福井,明通寺 エリア,レインボーライン,1
2025-04-24,福井,明通寺 エリア,羽賀寺,1
2025-04-24,福井,熊川宿,小浜 エリア（宿泊施設）,1
2025-04-24,福井,越前そばの里 エリア,丸岡城,1
2025-04-24,福井,越前そばの里 エリア,福井駅,1
2025-04-24,福井,越前海岸 くりや旅館街 エリア,氣比神宮,1
2025-04-24,福井,道の駅「若狭おばま」 エリア,氣比神宮,1
2025-04-25,福井,あわら温泉屋台村「湯けむり横丁」,あわら湯のまち エリア,1
2025-04-25,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-25,福井,あわら湯のまち エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2025-04-25,福井,かつやま恐竜の森 エリア,丸岡城,1
2025-04-25,福井,ふれあいパーク三里浜(道の駅「みくに」),あわら湯のまち エリア,1
2025-04-25,福井,レインボーライン エリア,一乗谷朝倉氏遺跡,1
2025-04-25,福井,一乗谷朝倉氏遺跡,かつやま恐竜の森 エリア,1
2025-04-25,福井,丸岡城 エリア,大本山永平寺,1
2025-04-25,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2025-04-25,福井,北の庄城址・柴田公園,福井駅前 エリア（宿泊施設）,1
2025-04-25,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2025-04-25,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-04-25,福井,氣比神宮,越前そばの里 エリア,1
2025-04-25,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2025-04-25,福井,福井駅前 エリア,丸岡城,1
2025-04-25,福井,福井駅前 エリア,福井県立恐竜博物館,1
2025-04-25,福井,越前がにミュージアム,越前そばの里 エリア,1
2025-04-25,福井,越前そばの里 エリア,越前和紙の里,1
2025-04-25,福井,越前大野城,越前大野城・城下町 エリア,1
2025-04-25,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2025-04-25,福井,金沢駅周辺（石川県）,越前そばの里 エリア,1
2025-04-26,石川,石川県立歴史博物館,帰宅,1
2025-04-26,福井,JR敦賀駅前 エリア,福井県立恐竜博物館,1
2025-04-26,福井,JR美浜駅 エリア,越前大野城,1
2025-04-26,福井,あわら温泉屋台村「湯けむり横丁」,あわら湯のまち エリア,1
2025-04-26,福井,あわら湯のまち エリア,一乗谷朝倉氏遺跡,1
2025-04-26,福井,あわら湯のまち エリア,東尋坊,1
2025-04-26,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-04-26,福井,あわら湯のまち エリア,越前松島水族館,1
2025-04-26,福井,かずら橋 エリア,一乗谷朝倉氏遺跡,2
2025-04-26,福井,かずら橋 エリア,大本山永平寺,1
2025-04-26,福井,かずら橋 エリア,福井県立恐竜博物館,1
2025-04-26,福井,かつやまディノパーク,かつやま恐竜の森 エリア,1
2025-04-26,福井,かつやま恐竜の森 エリア,大本山永平寺,1
2025-04-26,福井,かつやま恐竜の森 エリア,東尋坊,1
2025-04-26,福井,かつやま恐竜の森 エリア,白山平泉寺歴史探遊館 まほろば,1
2025-04-26,福井,かつやま恐竜の森 エリア,越前大仏,2
2025-04-26,福井,かつやま恐竜の森 エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2025-04-26,福井,かつやま恐竜の森 エリア,金沢駅周辺（石川県）,1
2025-04-26,福井,メタセコイア並木（滋賀県）,越前そばの里 エリア,1
2025-04-26,福井,レインボーライン,小浜 エリア（宿泊施設）,1
2025-04-26,福井,一乗谷朝倉氏遺跡,かずら橋 エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,かつやま恐竜の森 エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,熊川宿 エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,美浜町レイクセンター エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,道の駅「三方五湖」  エリア,1
2025-04-26,福井,一乗谷朝倉氏遺跡,道の駅「若狭おばま」 エリア,1
2025-04-26,福井,三方五湖,小浜 エリア（宿泊施設）,1
2025-04-26,福井,三方五湖,熊川宿 エリア,2
2025-04-26,福井,丸岡城,JR美浜駅 エリア,1
2025-04-26,福井,丸岡城,一乗谷朝倉氏遺跡 エリア,1
2025-04-26,福井,丸岡城,大本山 永平寺 エリア,1
2025-04-26,福井,丸岡城,花の駅 ゆりの里公園 エリア,1
2025-04-26,福井,丸岡城 エリア,越前大野城,1
2025-04-26,福井,人道の港 敦賀ムゼウム,金ヶ崎 エリア,1
2025-04-26,福井,北の庄城址・柴田公園,大本山 永平寺 エリア,1
2025-04-26,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2025-04-26,福井,北潟湖 エリア,丸岡城,1
2025-04-26,福井,大本山 永平寺 エリア,あわら温泉街,1
2025-04-26,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,2
2025-04-26,福井,大本山 永平寺 エリア,東尋坊,1
2025-04-26,福井,大本山 永平寺 エリア,越前松島水族館,1
2025-04-26,福井,大本山永平寺,あわら湯のまち エリア,1
2025-04-26,福井,大本山永平寺,かつやま恐竜の森 エリア,1
2025-04-26,福井,大本山永平寺,越前大仏 エリア,1
2025-04-26,福井,小浜 エリア（宿泊施設）,敦賀赤レンガ倉庫,1
2025-04-26,福井,小浜 エリア（宿泊施設）,舞鶴（京都府）,1
2025-04-26,福井,小浜市 阿納 エリア,熊川宿,1
2025-04-26,福井,小浜市まちの駅・旭座,道の駅「若狭おばま」 エリア,1
2025-04-26,福井,御食国若狭おばま食文化館 エリア,道の駅「若狭おばま」,1
2025-04-26,福井,敦賀市立博物館 エリア,一乗谷朝倉氏遺跡,1
2025-04-26,福井,敦賀赤レンガ倉庫,日本海さかな街 エリア,1
2025-04-26,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2025-04-26,福井,氣比神宮,湖上館パムコ（水月湖）エリア,2
2025-04-26,福井,湖上館パムコ（水月湖）エリア,レインボーライン,1
2025-04-26,福井,白山平泉寺歴史探遊館 まほろば,かつやま恐竜の森 エリア,1
2025-04-26,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-04-26,福井,福井県立恐竜博物館,かずら橋 エリア,1
2025-04-26,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,3
2025-04-26,福井,福井県立恐竜博物館,大本山 永平寺 エリア,2
2025-04-26,福井,福井県立恐竜博物館,越前そばの里 エリア,1
2025-04-26,福井,福井駅,かつやま恐竜の森 エリア,2
2025-04-26,福井,美浜町レイクセンター エリア,越前大野城,1
2025-04-26,福井,芝政ワールド,あわら湯のまち エリア,1
2025-04-26,福井,若狭たかはま エルどらんど,道の駅「若狭おばま」 エリア,1
2025-04-26,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2025-04-26,福井,若狭フィッシャーマンズワーフ エリア,小浜市まちの駅・旭座,1
2025-04-26,福井,若狭瓜割名水公園 瓜割の滝,御食国若狭おばま食文化館 エリア,1
2025-04-26,福井,越前がにミュージアム,かつやま恐竜の森 エリア,1
2025-04-26,福井,越前そばの里,まちの市場 こってコテいけだ エリア,1
2025-04-26,福井,越前そばの里 エリア,熊川宿,1
2025-04-26,福井,越前大野城,かずら橋 エリア,1
2025-04-26,福井,越前大野城,越前大野城・城下町 エリア,1
2025-04-26,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2025-04-26,福井,越前海岸 北部 エリア,丸岡城,1
2025-04-26,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,あわら湯のまち エリア,1
2025-04-26,福井,道の駅「南えちぜん山海里」 エリア,福井県立恐竜博物館,1
2025-04-26,福井,道の駅「若狭おばま」,あわら湯のまち エリア,1
2025-04-26,福井,道の駅「若狭おばま」 エリア,ホテルうみんぴあ,1
2025-04-26,福井,道の駅「若狭おばま」 エリア,三方五湖,1
2025-04-26,福井,道の駅「若狭おばま」 エリア,敦賀赤レンガ倉庫,1
2025-04-26,福井,道の駅「若狭おばま」 エリア,若狭フィッシャーマンズワーフ,1
2025-04-26,福井,道の駅「越前おおの荒島の郷」,道の駅「恐竜渓谷かつやま」 エリア,1
2025-04-26,福井,道の駅「越前おおの荒島の郷」 エリア,一乗谷朝倉氏遺跡,1
2025-04-26,福井,金津創作の森,北潟湖 エリア,1
2025-04-26,福井,養浩館庭園,あわら湯のまち エリア,1
2025-04-26,福井,鷹巣海水浴場,越前海岸 北部 エリア,1
2025-04-27,福井,JR九頭竜湖駅 エリア,北の庄城址・柴田公園,1
2025-04-27,福井,あわら温泉街,あわら湯のまち エリア,1
2025-04-27,福井,あわら湯のまち エリア,東尋坊,1
2025-04-27,福井,うみんぴあ大飯 エリア,若狭和田ビーチ,1
2025-04-27,福井,かずら橋 エリア,かずら橋,1
2025-04-27,福井,かずら橋 エリア,龍双ヶ滝,1
