TIF,回答場所,回答数,10歳未満,10代,20代,30代,40代,50代,60代,70代,80代,90代,男,女,その他,無回答,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,日帰り,1泊,2泊,3泊,4泊以上,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,満足度（旅行全体）,推奨者,非推奨者,NPS,100万円未満,100万円以上 200万円未満,200万円以上 300万円未満,300万円以上 400万円未満,400万円以上 500万円未満,500万円以上 600万円未満,600万円以上 700万円未満,700万円以上 800万円未満,800万円以上 900万円未満,"900万円以上 1,000万円未満","1,000万円以上 1,200万円未満","1,200万円以上 1,500万円未満","1,500万円以上",分からない/無回答,1: 300万円未満,5: 2000万円以上,3: 600?1000万円,2: 300?599万円,4: 1000?2000万円,6: 無回答,自分ひとり,恋人,友人,夫婦2人,団体旅行,親戚,親,職場の同僚,小学生以下連れの家族,中学生以下連れの家族,高校生連れの家族,災害支援
福井,だるまちゃん広場 エリア,27,0,0,1,4,7,6,8,1,0,0,12,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,2,0,0,2,2,5,3,5,4,3,5,5,1,3,0,0,2,3,0,0,3,1,0,0,4,0,1,0,0,0,0,7,0,0,0,0,0,6,0,5,0,9,0,4,0,0,3.888888889,8,8,0,3,3,0,3,3,5,2,2,1,1,2,0,0,2,0,0,0,0,0,0,7,2,0,8,1,0,1,1,3,0,0,0
福井,JR敦賀駅前 エリア,132,0,1,12,20,22,42,28,6,0,0,64,62,0,6,1,0,0,0,0,0,0,1,1,2,4,1,10,4,2,7,5,31,0,0,5,1,1,1,2,7,24,12,1,2,0,0,0,1,0,0,0,1,0,1,1,2,0,0,1,0,0,51,44,23,11,3,11,14,38,5,23,13,14,5,4,2,29,1,0,0,9,6,19,12,2,0,0,12,0,4,0,0,1,0,54,0,0,8,3,0,17,0,14,2,34,10,15,8,6,4.159090909,38,30,6.060606061,18,4,7,8,10,16,16,7,7,4,14,1,1,19,0,0,0,0,0,0,54,8,9,41,0,0,4,6,4,0,0,0
福井,JR芦原温泉駅 エリア,31,0,0,2,5,3,14,5,1,0,0,17,12,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,2,4,6,0,1,0,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,10,5,2,0,5,8,5,1,6,3,2,4,0,0,5,0,0,0,4,1,1,1,0,0,0,3,0,1,0,0,0,0,13,0,0,1,0,0,1,0,2,0,5,5,3,2,2,3.967741935,9,11,-6.451612903,4,1,2,4,1,8,1,1,1,0,2,0,3,3,0,0,0,0,0,0,9,1,2,13,0,0,1,0,0,0,0,0
福井,うるしの里 エリア,20,0,0,2,1,2,12,2,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,1,6,0,3,0,5,7,0,0,4,2,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,8,0,0,0,1,0,1,0,1,0,2,2,3,0,3,4.25,9,3,30,1,1,1,4,0,5,2,0,1,0,0,0,1,4,0,0,0,0,0,0,3,0,0,10,2,0,1,0,1,0,0,0
福井,日本海さかな街 エリア,72,0,0,2,11,18,21,17,3,0,0,34,36,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,5,0,1,8,2,11,2,5,10,10,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,26,9,2,2,3,5,32,0,13,4,11,2,2,2,7,1,0,0,6,1,1,3,0,0,0,6,0,0,0,0,1,0,23,0,0,0,3,0,6,0,8,0,15,4,9,2,8,4.208333333,38,13,34.72222222,8,3,6,5,15,5,4,4,2,6,6,1,0,7,0,0,0,0,0,0,7,10,2,33,3,0,5,2,6,0,0,0
福井,若狭高浜 エリア,23,0,0,0,1,4,9,8,1,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,14,1,0,4,4,1,1,4,0,6,0,1,2,0,1,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,5,1,4,4,2,3,1,4.086956522,7,6,4.347826087,3,2,1,3,4,0,6,0,1,1,0,1,0,1,0,0,0,0,0,0,4,6,0,8,0,0,3,0,1,0,0,0
福井,ふくい鮮いちば エリア,26,0,0,4,2,2,9,8,0,0,0,12,12,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,3,10,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,5,4,1,3,2,2,18,0,2,1,5,2,1,0,2,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,1,0,4,0,5,0,2,1,3,0,2,4.115384615,11,7,15.38461538,1,1,1,4,0,4,2,0,1,1,1,2,1,7,0,0,0,0,0,0,5,2,2,14,0,0,0,1,0,0,0,0
福井,まちの市場 こってコテいけだ エリア,57,0,0,3,4,14,22,12,1,0,0,31,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,11,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,9,3,0,0,6,6,20,3,7,3,6,7,1,2,8,1,0,1,12,2,1,4,1,0,0,5,0,0,0,0,1,0,14,0,0,0,4,0,5,0,8,0,8,3,14,2,7,4.052631579,14,19,-8.771929825,7,3,3,7,2,7,8,2,3,1,3,1,1,9,0,0,0,0,0,0,13,0,0,29,2,0,1,1,4,0,0,0
福井,劔神社 エリア,30,0,0,1,2,1,11,13,1,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,18,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,3,0,2,3,6,14,0,7,0,4,2,0,1,2,1,0,0,7,1,0,0,0,0,0,4,0,0,0,0,1,0,6,0,0,0,0,0,6,0,3,0,9,1,5,1,1,4.166666667,7,6,3.333333333,4,1,3,5,3,4,4,0,1,1,2,1,1,0,0,0,0,0,0,0,3,2,0,17,0,0,1,0,0,0,0,0
福井,敦賀市立博物館 エリア,29,0,1,2,2,2,14,5,3,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,2,6,4,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,4,6,2,1,2,4,7,0,12,5,2,2,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,15,0,0,2,0,0,3,0,0,0,6,1,3,1,1,4.068965517,4,11,-24.13793103,2,0,2,3,8,0,2,1,1,0,4,0,0,6,0,0,0,0,0,0,6,4,0,13,0,0,2,0,0,0,0,0
福井,越前そばの里 エリア,316,0,4,20,20,29,111,99,30,0,0,149,155,2,10,0,0,0,1,0,0,0,4,1,2,3,0,8,6,0,10,15,123,0,2,29,1,27,16,11,11,25,12,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,190,71,34,7,14,29,48,172,21,54,18,39,9,4,2,16,1,0,1,27,23,13,27,1,0,0,16,0,2,0,0,2,0,96,0,0,7,25,0,37,0,77,2,39,6,36,3,43,4.335443038,130,57,23.10126582,33,12,29,38,32,36,17,20,16,14,13,5,10,41,0,0,0,0,0,0,38,12,11,146,7,0,30,6,15,0,0,0
福井,越前海岸 高佐米ノ旅館街 エリア,6,0,0,0,0,1,0,4,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,2,0,1,1,0,3.833333333,1,2,-16.66666667,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0
福井,六呂師高原 エリア,122,1,1,7,12,22,42,35,1,0,0,48,72,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,10,86,0,0,11,1,5,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,8,6,0,2,5,8,34,13,15,5,18,11,0,6,17,0,0,0,29,1,0,9,0,0,0,9,0,1,0,0,1,0,32,0,0,2,4,0,22,0,12,1,28,6,21,1,6,4.090163934,43,39,3.278688525,15,4,16,12,9,14,6,8,6,5,3,4,2,18,0,0,0,0,0,0,17,5,9,50,0,0,10,1,12,0,0,0
福井,えちぜん鉄道 永平寺口駅 エリア,8,0,0,0,0,2,4,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,2,0,2,0,0,0,0,0,0,3.875,2,4,-25,1,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0
福井,若狭フィッシャーマンズワーフ エリア,35,0,0,2,12,9,11,1,0,0,0,15,19,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,0,3,0,2,0,1,6,6,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20,9,4,1,1,3,0,11,0,11,1,3,3,1,3,6,1,0,1,4,2,0,2,0,0,0,1,0,0,0,0,1,0,12,0,0,1,1,0,3,0,3,0,3,1,8,1,2,4.371428571,15,7,22.85714286,3,3,1,3,8,3,3,3,1,0,3,0,1,3,0,0,0,0,0,0,7,7,2,9,0,0,4,0,1,0,0,0
福井,御食国若狭おばま食文化館 エリア,12,0,0,1,0,6,4,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2,1,2,0,1,2,6,1,5,0,2,2,0,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,4,2,1,0,0,4.25,4,2,16.66666667,3,0,0,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,3,1,1,0,0,2,1,1,0,0,0
福井,越前松島水族館 エリア,21,0,0,1,2,1,4,12,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,3,9,8,0,7,5,1,1,0,0,3,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,5,0,0,1,0,2,0,1,1,1,0,1,4.238095238,10,4,28.57142857,1,0,3,2,1,6,2,1,1,1,0,0,0,3,0,0,0,0,0,0,2,0,1,9,0,0,1,0,2,0,0,0
福井,フルーツライン エリア,43,0,0,0,3,1,24,12,2,0,0,13,26,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,12,15,0,0,2,3,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,4,2,0,5,6,14,0,7,2,8,3,0,2,2,0,0,0,7,3,0,0,0,0,0,3,0,1,0,0,1,0,13,0,0,2,3,0,6,0,11,1,5,1,6,0,1,4.11627907,18,14,9.302325581,3,2,4,6,7,3,4,1,0,2,1,0,0,10,0,0,0,0,0,0,3,2,1,21,0,0,2,0,1,0,0,0
福井,三国湊 エリア,38,0,0,2,5,9,11,8,2,0,0,20,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,2,14,0,0,1,1,7,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,7,1,3,1,10,16,2,12,6,2,0,3,1,12,1,0,0,3,1,1,2,1,0,0,7,0,1,0,0,0,0,18,0,0,3,1,0,7,0,11,0,9,1,2,0,2,4.315789474,13,9,10.52631579,5,0,4,3,2,4,1,5,4,0,3,0,1,6,0,0,0,0,0,0,8,2,3,16,1,0,2,1,2,0,0,0
福井,かずら橋 エリア,204,3,0,5,24,28,75,57,11,0,0,87,108,1,8,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,7,79,0,0,51,1,21,0,9,4,9,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131,51,15,5,2,17,41,81,34,47,17,11,10,3,22,16,1,1,2,34,9,2,11,4,0,0,24,0,5,0,0,0,0,68,0,0,5,12,0,25,0,37,0,37,8,25,9,9,4.289215686,86,36,24.50980392,17,3,17,21,22,27,13,11,9,16,8,5,3,32,0,0,0,0,0,0,22,9,3,107,2,0,6,1,23,0,0,0
福井,若州一滴文庫 エリア,6,0,0,0,1,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,3,2,0,4.666666667,4,0,66.66666667,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
福井,道の駅「禅の里」 エリア,98,0,0,8,13,17,31,20,8,0,0,46,52,0,0,0,0,0,1,0,0,0,0,0,0,2,4,2,3,0,0,6,39,0,1,5,3,1,3,4,2,11,3,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,52,21,7,6,12,5,13,26,9,19,15,11,4,0,1,15,0,0,1,17,2,2,9,0,0,0,5,0,0,0,0,0,0,32,0,0,2,1,0,8,0,18,1,18,1,11,2,13,4.214285714,27,28,-1.020408163,14,2,11,9,8,10,9,5,2,6,4,2,2,14,0,0,0,0,0,0,15,7,4,44,0,0,6,1,7,0,0,0
福井,小浜 エリア（宿泊施設）,41,0,0,2,1,6,16,13,2,0,0,17,23,0,1,0,0,0,0,0,0,1,0,1,0,1,1,4,3,0,0,1,6,0,0,0,1,2,0,3,2,6,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,23,5,8,4,18,6,21,6,18,3,0,2,0,1,8,0,0,0,2,4,2,2,2,0,0,5,0,0,0,0,1,0,27,0,0,7,0,0,6,0,7,0,6,0,0,1,1,4.365853659,15,7,19.51219512,1,2,2,3,4,2,4,3,3,2,4,0,3,8,0,0,0,0,0,0,2,3,7,17,0,0,4,2,1,0,0,0
福井,北ノ庄 エリア,9,0,0,0,2,2,2,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,3,0,2,2,1,3,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,4,1,0,0,4.111111111,4,2,22.22222222,2,0,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0
福井,名勝 養浩館庭園 エリア,9,0,0,1,2,0,1,4,1,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,1,1,3,1,3,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,3,1,2,0,0,4.444444444,4,1,33.33333333,3,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0
福井,神楽通り エリア,10,0,0,1,1,2,2,3,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,2,1,2,0,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,1,0,0,1,4.1,2,0,20,2,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0
福井,道の駅「西山公園」 エリア,32,0,0,3,5,4,9,9,1,0,0,15,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,0,0,2,0,4,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,2,2,0,1,2,2,0,2,0,6,3,2,0,4,0,0,0,9,1,1,1,0,0,0,4,0,0,0,0,1,0,10,0,0,0,2,0,4,0,3,0,3,2,2,0,3,4.3125,12,4,25,6,3,3,3,1,6,2,3,1,0,0,0,0,4,0,0,0,0,0,0,5,2,2,17,2,0,1,1,0,0,0,0
福井,平泉寺白山神社 エリア,17,0,0,1,0,1,7,7,0,0,0,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,2,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,2,1,1,3,3,7,2,2,0,0,1,5,0,0,1,7,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,3,0,2,0,3,1,0,0,1,4.411764706,11,2,52.94117647,2,0,3,2,2,3,1,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,10,0,0,1,0,0,0,0,0
福井,JR美浜駅 エリア,85,0,0,1,13,13,30,28,0,0,0,34,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,2,35,0,2,4,0,6,0,7,6,10,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48,17,14,4,2,3,11,15,9,18,3,10,3,2,6,9,0,2,2,10,2,2,6,1,0,0,6,0,4,0,0,0,0,26,0,0,0,1,0,8,0,8,0,26,2,15,2,2,4.305882353,27,17,11.76470588,10,5,6,7,15,5,10,4,3,0,3,1,4,12,0,0,0,0,0,0,18,7,4,40,1,0,2,3,2,0,0,0
福井,若狭和田 エリア,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井,道の駅「越前おおの荒島の郷」 エリア,92,0,0,1,12,6,32,31,9,0,0,38,52,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7,55,0,0,9,1,10,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,6,2,4,6,6,19,6,14,6,24,3,0,0,15,0,0,0,23,4,1,4,0,0,0,7,0,0,0,0,0,0,34,0,0,0,4,0,15,0,15,1,16,3,8,1,7,4.402173913,49,11,41.30434783,10,3,15,9,6,11,6,7,1,0,1,3,2,18,0,0,0,0,0,0,14,2,8,53,1,0,1,0,6,0,0,0
福井,若狭海遊バザール 千鳥苑 エリア,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井,刃物の里 エリア,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井,今庄宿 エリア,8,0,0,0,1,2,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,1,1,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,1,1,4.125,2,3,-12.5,0,0,0,2,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,3,0,0,1,0,1,0,0,0
福井,えちぜん鉄道 松岡駅 エリア,7,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4.142857143,3,2,14.28571429,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
福井,越前和紙の里 エリア,22,0,0,2,5,3,7,3,1,0,0,12,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,0,0,2,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,1,1,0,1,6,2,5,1,0,1,2,0,0,2,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,3,0,3,0,5,0,1,0,3,3.727272727,5,13,-36.36363636,2,0,6,3,2,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,4,3,8,2,0,0,2,0,0,0,0
福井,小浜市 阿納 エリア,19,0,0,1,3,1,7,5,2,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,5,4,14,1,1,2,1,0,0,2,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,3,0,0,0,0,3,0,1,0,1,0,2,4.631578947,10,2,42.10526316,2,0,1,3,0,0,3,3,1,1,4,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,1,0,4,0,0,0
福井,越前陶芸村 エリア,43,0,0,1,8,4,18,9,2,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,5,17,0,0,3,0,2,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,5,0,4,4,3,11,7,3,3,2,5,0,2,6,1,0,0,8,1,0,2,0,0,0,3,0,1,0,0,1,0,15,0,0,3,1,0,9,0,4,0,10,1,4,0,2,4.279069767,12,11,2.325581395,4,1,4,6,0,6,3,0,1,0,4,2,2,10,0,0,0,0,0,0,7,5,0,18,1,0,2,0,1,0,0,0
福井,スキージャム勝山 エリア,11,0,0,0,4,2,2,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,0,1,1,0,0,0,7,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4.727272727,8,0,72.72727273,0,0,2,1,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0
福井,名田庄 エリア,41,0,0,1,1,5,19,13,2,0,0,24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,0,0,2,1,0,0,2,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,2,2,2,3,3,14,4,8,0,5,1,0,3,1,0,0,0,15,2,0,2,1,0,0,5,0,0,0,0,0,0,20,0,0,0,1,0,6,0,6,0,13,5,4,2,0,4.12195122,12,11,2.43902439,3,4,4,8,1,2,5,4,1,2,1,0,1,5,0,0,0,0,0,0,15,0,4,17,0,0,2,0,1,0,0,0
